1184	1
1185	0
1186	0
1187	0
1188	0
1189	1
1190	1
1191	1
1192	1
1193	1
1194	1
1195	1
1196	1
1197	0
1198	0
1199	0
1200	0
1201	0
1202	0
1203	0
1204	1
1205	1
1206	1
1207	1
1208	1
1209	1
1210	1
1211	1
1212	1
1213	1
1214	1
1215	0
1216	0
1217	0
1218	0
1219	0
1220	0
1221	1
1222	1
1223	1
1224	0
1225	0
1226	0
1227	1
1228	1
1229	1
1230	0
1231	1
1232	1
1233	1
1234	1
1235	0
1236	0
1237	0
1238	0
1239	1
1240	1
1241	1
1242	1
1243	0
1244	0
1245	0
1246	0
1247	1
1248	1
1249	1
1250	1
1251	1
1252	1
1253	0
1254	1
1255	1
1256	0
1257	1
1258	1
1259	1
1260	0
1261	0
1262	0
1263	0
1264	0
1265	0
1266	0
1267	0
1268	0
1269	0
1270	1
1271	1
1272	1
1273	0
1274	1
1275	1
1276	0
1277	1
1278	0
1279	1
1280	1
1281	0
1282	0
1283	0
1284	0
1285	1
1286	1
1287	0
1288	1
1289	0
1290	0
1291	0
1292	1
1293	1
1294	1
1295	1
1296	1
1297	1
1298	0
1299	1
1300	0
1301	0
1302	0
1303	0
1304	0
1305	1
1306	0
1307	1
1308	1
1309	1
1310	0
1311	0
1312	0
1313	1
1314	1
1315	1
1316	1
1317	0
1318	1
1319	0
1320	0
1321	0
1322	1
1323	1
1324	1
1325	0
1326	1
1327	1
1328	1
1329	1
1330	1
1331	0
1332	1
1333	0
1334	0
1335	0
1336	1
1337	1
1338	0
1339	1
1340	0
1341	0
1342	0
1343	0
1344	0
1345	1
1346	1
1347	1
1348	1
1349	1
1350	1
1351	1
1352	1
1353	1
1354	0
1355	1
1356	1
1357	1
1358	0
1359	0
1360	0
1361	0
1362	0
1363	0
1364	1
1365	1
1366	1
1367	0
1368	1
1369	0
1370	1
1371	1
1372	1
1373	1
1374	1
1375	0
1376	1
1377	1
1378	1
1379	0
1380	0
1381	0
1382	0
1383	1
1384	0
1385	1
1386	1
1387	1
1388	0
1389	1
1390	0
1391	0
1392	0
1393	0
1394	0
1395	0
1396	0
1397	0
1398	0
1399	0
1400	0
1401	1
1402	1
1403	0
1404	1
1405	1
1406	0
1407	0
1408	0
1409	0
1410	0
1411	0
1412	1
1413	0
1414	0
1415	1
1416	1
1417	1
1418	1
1419	1
1420	1
1421	1
1422	0
1423	0
1424	0
1425	0
1426	0
1427	0
1428	1
1429	1
1430	1
1431	1
1432	0
1433	0
1434	0
1435	0
1436	0
1437	1
1438	1
1439	0
1440	0
1441	1
1442	1
1443	1
1444	1
1445	0
1446	0
1447	0
1448	0
1449	0
1450	0
1451	0
1452	1
1453	1
1454	1
1455	1
1456	0
1457	1
1458	1
1459	1
1460	1
1461	1
1462	0
1463	0
1464	1
1465	1
1466	1
1467	1
1468	1
1469	1
1470	1
1471	1
1472	1
1473	1
1474	0
1475	0
1476	0
1477	0
1478	0
1479	0
1480	0
1481	0
1482	0
1483	1
1484	1
1485	1
1486	1
1487	1
1488	0
1489	0
1490	0
1491	1
1492	0
1493	1
1494	1
1495	1
1496	1
1497	0
1498	0
1499	0
1500	1
1501	1
1502	1
1503	0
1504	1
1505	1
1506	0
1507	0
1508	0
1509	0
1510	0
1511	1
1512	1
1513	1
1514	1
1515	0
1516	0
1517	1
1518	1
1519	1
1520	0
1521	0
1522	0
1523	0
1524	0
1525	0
1526	0
1527	0
1528	0
1529	0
1530	0
1531	0
1532	0
1533	0
1534	0
1535	0
1536	0
1537	0
1538	0
1539	0
1540	0
1541	0
1542	0
1543	0
1544	0
1545	0
1546	0
1547	0
1548	0
1549	0
1550	0
1551	0
1552	0
1553	0
1554	0
1555	0
1556	0
1557	0
1558	0
1559	0
1560	0
1561	0
1562	1
1563	1
1564	1
1565	0
1566	0
1567	0
1568	1
1569	1
1570	1
1571	1
1572	0
1573	0
1574	0
1575	0
1576	1
1577	0
1578	0
1579	1
1580	1
1581	1
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	0
1590	0
1591	0
1592	0
1593	0
1594	0
1595	0
1596	0
1597	0
1598	0
1599	0
1600	0
1601	0
1602	0
1603	0
1604	0
1605	0
1606	0
1607	0
1608	0
1609	0
1610	0
1611	0
1612	0
1613	0
1614	0
1615	0
1616	0
1617	0
1618	0
1619	0
1620	0
1621	0
1622	0
1623	0
1624	0
1625	0
1626	0
1627	0
1628	0
1629	0
1630	0
1631	0
1632	0
1633	0
1634	0
1635	0
1636	0
1637	0
1638	0
1639	0
1640	0
1641	0
1642	0
1643	0
1644	0
1645	0
1646	0
1647	0
1648	0
1649	0
1650	0
1651	0
1652	0
1653	0
1654	0
1655	0
1656	0
1657	0
1658	0
1659	0
1660	0
1661	0
1662	0
1663	0
1664	0
1665	0
1666	0
1667	0
1668	0
1669	0
1670	0
1671	0
1672	0
1673	0
1674	0
1675	0
1676	0
1677	0
1678	1
1679	1
1680	1
1681	0
1682	0
1683	1
1684	0
1685	0
1686	0
1687	1
1688	1
1689	1
1690	1
1691	1
1692	0
1693	1
1694	1
1695	0
1696	0
1697	0
1698	0
1699	0
1700	0
1701	0
1702	1
1703	1
1704	0
1705	0
1706	1
1707	1
1708	0
1709	0
1710	0
1711	0
1712	0
1713	0
1714	0
1715	1
1716	1
1717	0
1718	1
1719	1
1720	1
1721	0
1722	0
1723	0
1724	0
1725	0
1726	0
1727	0
1728	1
1729	1
1730	1
1731	0
1732	0
1733	0
1734	0
1735	1
1736	1
1737	0
1738	0
1739	0
1740	0
1741	0
1742	0
1743	0
1744	1
1745	1
1746	0
1747	1
1748	1
1749	0
1750	0
1751	1
1752	1
1753	1
1754	0
1755	0
1756	0
1757	0
1758	0
1759	0
1760	0
1761	0
1762	1
1763	1
1764	1
1765	1
1766	1
1767	1
1768	1
1769	0
1770	1
1771	0
1772	0
1773	1
1774	0
1775	0
1776	0
1777	0
1778	0
1779	0
1780	0
1781	1
1782	1
1783	1
1784	1
1785	1
1786	1
1787	1
1788	1
1789	0
1790	0
1791	0
1792	1
1793	0
1794	0
1795	1
1796	1
1797	1
1798	1
1799	1
1800	1
1801	1
1802	0
1803	0
1804	1
1805	0
1806	0
1807	1
1808	1
1809	0
1810	0
1811	0
1812	1
1813	1
1814	1
1815	1
1816	1
1817	1
1818	0
1819	0
1820	1
1821	1
1822	1
1823	0
1824	0
1825	0
1826	1
1827	1
1828	1
1829	1
1830	0
1831	0
1832	1
1833	1
1834	0
1835	0
1836	1
1837	1
1838	1
1839	1
1840	1
1841	1
1842	1
1843	1
1844	0
1845	1
1846	0
1847	1
1848	1
1849	0
1850	0
1851	0
1852	0
1853	0
1854	0
1855	0
1856	0
1857	1
1858	1
1859	0
1860	0
1861	0
1862	0
1863	0
1864	1
1865	1
1866	1
1867	1
1868	1
1869	1
1870	1
1871	1
1872	1
1873	0
1874	0
1875	1
1876	1
1877	0
1878	0
1879	0
1880	0
1881	0
1882	0
1883	0
1884	1
1885	1
1886	0
1887	0
1888	0
1889	0
1890	1
1891	1
1892	0
1893	0
1894	0
1895	1
1896	1
1897	1
1898	1
1899	0
1900	0
1901	1
1902	1
1903	1
1904	0
1905	1
1906	1
1907	0
1908	1
1909	1
1910	1
1911	0
1912	0
1913	1
1914	1
1915	1
1916	1
1917	0
1918	0
1919	0
1920	1
1921	1
1922	1
1923	1
1924	0
1925	0
1926	0
1927	0
1928	1
1929	1
1930	1
1931	1
1932	1
1933	1
1934	0
1935	0
1936	0
1937	0
1938	1
1939	0
1940	0
1941	0
1942	1
1943	1
1944	1
1945	1
1946	0
1947	0
1948	0
1949	0
1950	0
1951	0
1952	0
1953	0
1954	0
1955	1
1956	1
1957	1
1958	1
1959	0
1960	0
1961	0
1962	1
1963	0
1964	1
1965	1
1966	1
1967	1
1968	1
1969	1
1970	0
1971	0
1972	0
1973	0
1974	0
1975	0
1976	1
1977	0
1978	0
1979	0
1980	1
1981	1
1982	1
1983	0
1984	1
1985	1
1986	0
1987	1
1988	1
1989	1
1990	0
1991	1
1992	1
1993	1
1994	1
1995	1
1996	1
1997	0
1998	1
1999	0
2000	0
2001	1
2002	1
2003	1
2004	0
2005	0
2006	0
2007	0
2008	0
2009	0
2010	0
2011	0
2012	1
2013	1
2014	1
2015	0
2016	1
2017	0
2018	1
2019	1
2020	1
2021	1
2022	1
2023	1
2024	0
2025	1
2026	1
2027	1
2028	0
2029	0
2030	0
2031	1
2032	1
2033	0
2034	0
2035	1
2036	1
2037	1
2038	1
2039	0
2040	0
2041	0
2042	1
2043	1
2044	0
2045	0
2046	0
2047	0
2048	0
2049	0
2050	1
2051	1
2052	1
2053	1
2054	1
2055	1
2056	1
2057	0
2058	1
2059	1
2060	1
2061	0
2062	0
2063	0
2064	0
2065	0
2066	0
2067	1
2068	1
2069	1
2070	1
2071	0
2072	0
2073	0
2074	0
2075	1
2076	1
2077	1
2078	1
2079	0
2080	0
2081	0
2082	0
2083	1
2084	1
2085	1
2086	0
2087	0
2088	1
2089	1
2090	1
2091	1
2092	0
2093	1
2094	1
2095	1
2096	1
2097	1
2098	1
2099	0
2100	1
2101	1
2102	1
2103	1
2104	1
2105	1
2106	1
2107	0
2108	0
2109	1
2110	1
2111	0
2112	0
2113	1
2114	1
2115	1
2116	1
2117	1
2118	0
2119	0
2120	1
2121	1
2122	1
2123	0
2124	1
2125	1
2126	1
2127	1
2128	1
2129	1
2130	0
2131	0
2132	0
2133	0
2134	0
2135	0
2136	1
2137	1
2138	0
2139	0
2140	0
2141	0
2142	0
2143	0
2144	0
2145	0
2146	1
2147	1
2148	0
2149	0
2150	0
2151	0
2152	0
2153	0
2154	0
2155	0
2156	0
2157	0
2158	1
2159	1
2160	1
2161	1
2162	1
2163	0
2164	1
2165	0
2166	0
2167	0
2168	1
2169	1
2170	1
2171	1
2172	0
2173	0
2174	0
2175	0
2176	0
2177	0
2178	1
2179	0
2180	1
2181	1
2182	1
2183	0
2184	1
2185	1
2186	1
2187	0
2188	0
2189	0
2190	0
2191	0
2192	0
2193	0
2194	0
2195	1
2196	1
2197	1
2198	0
2199	1
2200	1
2201	1
2202	0
2203	0
2204	0
2205	1
2206	0
2207	0
2208	1
2209	1
2210	1
2211	1
2212	0
2213	0
2214	0
2215	1
2216	1
2217	0
2218	1
2219	1
2220	1
2221	0
2222	0
2223	0
2224	1
2225	1
2226	1
2227	1
2228	1
2229	1
2230	1
2231	1
2232	0
2233	0
2234	0
2235	0
2236	1
2237	1
2238	1
2239	1
2240	1
2241	1
2242	1
2243	1
2244	1
2245	0
2246	0
2247	0
2248	0
2249	1
2250	1
2251	1
2252	0
2253	0
2254	1
2255	0
2256	1
2257	1
2258	0
2259	0
2260	0
2261	0
2262	0
2263	0
2264	1
2265	1
2266	1
2267	0
2268	0
2269	0
2270	1
2271	1
2272	1
2273	1
2274	1
2275	1
2276	0
2277	0
2278	0
2279	0
2280	1
2281	1
2282	1
2283	1
2284	1
2285	0
2286	0
2287	1
2288	0
2289	0
2290	1
2291	1
2292	1
2293	1
2294	0
2295	0
2296	1
2297	1
2298	0
2299	0
2300	1
2301	0
2302	1
2303	0
2304	0
2305	1
2306	1
2307	1
2308	1
2309	0
2310	0
2311	1
2312	1
2313	0
2314	1
2315	1
2316	0
2317	0
2318	0
2319	0
2320	0
2321	0
2322	0
2323	1
2324	1
2325	1
2326	1
2327	1
2328	0
2329	0
2330	1
2331	1
2332	0
2333	0
2334	0
2335	0
2336	0
2337	0
2338	0
2339	0
2340	0
2341	0
2342	0
2343	0
2344	0
2345	0
2346	0
2347	0
2348	0
2349	0
2350	0
2351	0
2352	0
2353	0
2354	0
2355	0
2356	0
2357	0
2358	0
2359	0
2360	0
2361	0
2362	0
2363	0
2364	0
2365	0
2366	0
2367	0
2368	0
2369	0
2370	0
2371	0
2372	0
2373	0
2374	0
2375	0
2376	0
2377	0
2378	0
2379	0
2380	1
2381	1
2382	0
2383	0
2384	1
2385	1
2386	1
2387	1
2388	1
2389	0
2390	0
2391	0
2392	0
2393	1
2394	1
2395	0
2396	1
2397	1
2398	1
2399	1
2400	1
2401	1
2402	0
2403	0
2404	1
2405	0
2406	1
2407	0
2408	0
2409	1
2410	1
2411	1
2412	1
2413	0
2414	0
2415	0
2416	0
2417	0
2418	0
2419	0
2420	0
2421	1
2422	1
2423	1
2424	1
2425	0
2426	0
2427	0
2428	0
2429	0
2430	1
2431	1
2432	0
2433	0
2434	1
2435	1
2436	1
2437	1
2438	0
2439	1
2440	0
2441	0
2442	0
2443	1
2444	0
2445	0
2446	1
2447	1
2448	1
2449	1
2450	1
2451	0
2452	0
2453	0
2454	0
2455	0
2456	1
2457	1
2458	1
2459	1
2460	1
2461	0
2462	0
2463	0
2464	0
2465	0
2466	1
2467	0
2468	1
2469	1
2470	1
2471	1
2472	1
2473	0
2474	0
2475	0
2476	0
2477	1
2478	1
2479	1
2480	0
2481	1
2482	1
2483	1
2484	0
2485	0
2486	0
2487	1
2488	0
2489	1
2490	0
2491	1
2492	1
2493	1
2494	1
2495	1
2496	0
2497	0
2498	0
2499	0
2500	0
2501	1
2502	0
2503	1
2504	1
2505	1
2506	1
2507	1
2508	0
2509	0
2510	0
2511	1
2512	1
2513	0
2514	1
2515	1
2516	1
2517	1
2518	0
2519	1
2520	1
2521	1
2522	0
2523	1
2524	0
2525	0
2526	0
2527	1
2528	1
2529	1
2530	1
2531	1
2532	1
2533	0
2534	0
2535	0
2536	0
2537	0
2538	0
2539	0
2540	0
2541	1
2542	0
2543	0
2544	0
2545	0
2546	0
2547	1
2548	1
2549	1
2550	0
2551	1
2552	1
2553	1
2554	1
2555	0
2556	0
2557	0
2558	0
2559	1
2560	1
2561	1
2562	1
2563	0
2564	1
2565	1
2566	1
2567	0
2568	0
2569	0
2570	0
2571	1
2572	0
2573	0
2574	0
2575	0
2576	0
2577	0
2578	0
2579	0
2580	0
2581	1
2582	1
2583	1
2584	1
2585	1
2586	1
2587	0
2588	0
2589	0
2590	0
2591	0
2592	0
2593	1
2594	0
2595	0
2596	0
2597	0
2598	1
2599	0
2600	0
2601	0
2602	0
2603	1
2604	0
2605	0
2606	0
2607	0
2608	0
2609	0
2610	0
2611	0
2612	0
2613	0
2614	1
2615	0
2616	0
2617	0
2618	0
2619	1
2620	0
2621	0
2622	0
2623	0
2624	1
2625	0
2626	0
2627	1
2628	0
2629	0
2630	1
2631	1
2632	1
2633	1
2634	1
2635	0
2636	0
2637	0
2638	0
2639	0
2640	1
2641	1
2642	1
2643	1
2644	1
2645	1
2646	1
2647	1
2648	0
2649	0
2650	0
2651	0
2652	0
2653	0
2654	0
2655	1
2656	1
2657	1
2658	1
2659	1
2660	1
2661	1
2662	1
2663	0
2664	0
2665	0
2666	0
2667	0
2668	0
2669	1
2670	1
2671	0
2672	0
2673	0
2674	1
2675	1
2676	1
2677	1
2678	1
2679	1
2680	1
2681	1
2682	1
2683	1
2684	0
2685	1
2686	1
2687	0
2688	0
2689	1
2690	0
2691	1
2692	0
2693	0
2694	1
2695	1
2696	0
2697	1
2698	0
2699	0
2700	1
2701	1
2702	1
2703	1
2704	0
2705	1
2706	1
2707	0
2708	0
2709	1
2710	0
2711	1
2712	1
2713	1
2714	1
2715	0
2716	1
2717	1
2718	1
2719	0
2720	1
2721	1
2722	1
2723	0
2724	0
2725	1
2726	1
2727	1
2728	1
2729	0
2730	0
2731	1
2732	0
2733	0
2734	0
2735	0
2736	1
2737	0
2738	1
2739	1
2740	0
2741	1
2742	1
2743	1
2744	0
2745	1
2746	1
2747	0
2748	1
2749	1
2750	1
2751	0
2752	0
2753	0
2754	0
2755	0
2756	0
2757	0
2758	1
2759	1
2760	1
2761	0
2762	1
2763	1
2764	0
2765	1
2766	0
2767	1
2768	1
2769	0
2770	0
2771	1
2772	1
2773	0
2774	1
2775	0
2776	0
2777	0
2778	0
2779	1
2780	0
2781	0
2782	1
2783	1
2784	1
2785	1
2786	0
2787	0
2788	1
2789	1
2790	1
2791	0
2792	1
2793	1
2794	1
2795	0
2796	1
2797	1
2798	1
2799	1
2800	1
2801	0
2802	0
2803	1
2804	1
2805	0
2806	1
2807	1
2808	1
2809	1
2810	0
2811	0
2812	0
2813	1
2814	0
2815	1
2816	1
2817	0
2818	0
2819	0
2820	1
2821	0
2822	0
2823	1
2824	0
2825	0
2826	1
2827	1
2828	1
2829	1
2830	1
2831	1
2832	1
2833	1
2834	1
2835	0
2836	0
2837	0
2838	0
2839	1
2840	1
2841	1
2842	1
2843	1
2844	1
2845	1
2846	1
2847	1
2848	1
2849	0
2850	0
2851	0
2852	0
2853	0
2854	0
2855	0
2856	0
4149	0
4150	0
4151	0
4152	0
4153	0
4154	1
4155	1
4156	1
4157	1
4158	1
4159	1
4160	1
4161	1
4162	1
4163	1
4164	1
4165	1
4166	0
4167	1
4168	1
4169	1
4170	1
4171	1
4172	1
4173	0
4174	1
4175	0
4176	0
4177	0
4178	0
4179	1
4180	1
4181	1
4182	1
4183	1
4184	0
4185	0
4186	0
4187	0
4188	0
4189	0
4190	1
4191	0
4192	0
4193	0
4194	1
4195	0
4196	0
4197	1
4198	0
4199	0
4200	0
4201	0
4202	0
4203	0
4204	0
4205	1
4206	1
4207	1
4208	1
4209	0
4210	1
4211	0
4212	0
4213	0
4214	0
4215	0
4216	0
4217	0
4218	0
4219	0
4220	1
4221	1
4222	0
4223	0
4224	0
4225	0
4226	1
4227	1
4228	0
4229	0
4230	0
4231	1
4232	1
4233	1
4234	1
4235	0
4236	0
4237	0
4238	0
4239	0
4240	0
4241	1
4242	1
4243	0
4244	1
4245	0
4246	0
4247	0
4248	1
4249	1
4250	0
4251	0
4252	0
4253	0
4254	0
4255	1
4256	1
4257	1
4258	1
4259	0
4260	0
4261	0
4262	1
4263	1
4264	1
4265	1
4266	0
4267	0
4268	0
4269	0
4270	0
4271	0
4272	0
4273	0
4274	1
4275	1
4276	1
4277	1
4278	1
4279	1
4280	1
4281	1
4282	1
4283	0
4284	1
4285	0
4286	0
4287	0
4288	0
4289	0
4290	1
4291	0
4292	1
4293	1
4294	1
4295	1
4296	0
4297	1
4298	1
4299	1
4300	1
4301	0
4302	0
4303	0
4304	0
4305	1
4306	0
4307	0
4308	0
4309	0
4310	0
4311	0
4312	0
4313	0
4314	1
4315	0
4316	1
4317	0
4318	0
4319	1
4320	0
4321	0
4322	0
4323	0
4324	0
4325	0
4326	1
4327	1
4328	1
4329	1
4330	1
4331	1
4332	1
4333	0
4334	0
4335	0
4336	0
4337	0
4338	0
4339	1
4340	1
4341	1
4342	1
4343	1
4344	1
4345	1
4346	0
4347	1
4348	0
4349	0
4350	0
4351	0
4352	1
4353	1
4354	1
4355	1
4356	1
4357	1
4358	0
4359	0
4360	0
4361	0
4362	0
4363	0
4364	0
4365	1
4366	1
4367	1
4368	1
4369	1
4370	0
4371	0
4372	0
4373	0
4374	0
4375	0
4376	1
4377	1
4378	1
4379	0
4380	0
4381	0
4382	1
4383	0
4384	1
4385	1
4386	1
4387	0
4388	0
4389	0
4390	0
4391	1
4392	1
4393	1
4394	1
4395	1
4396	1
4397	0
4398	0
4399	0
4400	0
4401	1
4402	0
4403	1
4404	1
4405	1
4406	1
4407	1
4408	1
4409	1
4410	0
4411	0
4412	0
4413	1
4414	1
4415	1
4416	1
4417	1
4418	1
4419	1
4420	0
4421	0
4422	0
4423	0
4424	1
4425	0
4426	0
4427	1
4428	0
4429	1
4430	0
4431	0
4432	0
4433	1
4434	0
4435	0
4436	0
4437	0
4438	1
4439	1
4440	1
4441	1
4442	1
4443	1
4444	1
4445	0
4446	0
4447	0
4448	0
4449	0
4450	0
4451	0
4452	0
4453	1
4454	1
4455	1
4456	1
4457	1
4458	1
4459	1
4460	0
4461	0
4462	0
4463	0
4464	0
4465	1
4466	1
4467	1
4468	1
4469	1
4470	0
4471	0
4472	1
4473	1
4474	1
4475	1
4476	1
4477	1
4478	1
4479	1
4480	1
4481	1
4482	1
4483	0
4484	0
4485	1
4486	1
4487	1
4488	0
4489	0
4490	0
4491	0
4492	0
4493	0
4494	0
4495	0
4496	0
4497	1
4498	1
4499	1
4500	1
4501	1
4502	1
4503	1
4504	0
4505	1
4506	1
4507	0
4508	0
4509	0
4510	0
4511	0
4512	0
4513	0
4514	0
4515	0
4516	0
4517	0
4518	0
4519	0
4520	0
4521	0
4522	1
4523	1
4524	0
4525	0
4526	0
4527	0
4528	1
4529	1
4530	0
4531	0
4532	0
4533	0
4534	1
4535	1
4536	0
4537	0
4538	0
4539	0
4540	0
4541	0
4542	1
4543	0
4544	0
4545	1
4546	1
4547	1
4548	1
4549	0
4550	0
4551	0
4552	0
4553	1
4554	1
4555	1
4556	1
4557	0
4558	0
4559	0
4560	0
4561	0
4562	0
4563	0
4564	0
4565	0
4566	0
4567	0
4568	0
4569	1
4570	1
4571	0
4572	0
4573	0
4574	0
4575	0
4576	1
4577	0
4578	1
4579	1
4580	1
4581	1
4582	1
4583	1
4584	1
4585	1
4586	0
4587	0
4588	0
4589	0
4590	0
4591	0
4592	1
4593	1
4594	1
4595	1
4596	1
4597	0
4598	1
4599	0
4600	0
4601	1
4602	1
4603	1
4604	1
4605	1
4606	0
4607	0
4608	0
4609	0
4610	0
4611	0
4612	0
4613	0
4614	1
4615	1
4616	1
4617	1
4618	1
4619	1
4620	1
4621	1
4622	1
4623	0
4624	0
4625	0
4626	0
4627	0
4628	1
4629	1
4630	0
4631	1
4632	1
4633	0
4634	0
4635	0
4636	1
4637	0
4638	0
4639	1
4640	1
4641	1
4642	1
4643	1
4644	1
4645	1
4646	0
4647	0
4648	0
4649	0
4650	0
4651	1
4652	1
4653	1
4654	1
4655	1
4656	1
4657	1
4658	0
4659	0
4660	1
4661	0
4662	0
4663	0
4664	1
4665	1
4666	0
4667	1
4668	1
4669	0
4670	0
4671	0
4672	0
4673	0
4674	0
4675	1
4676	1
4677	1
4678	1
4679	1
4680	1
4681	1
4682	1
4683	1
4684	0
4685	0
4686	0
4687	0
4688	0
4689	0
4690	1
4691	1
4692	1
4693	1
4694	1
4695	1
4696	0
4697	1
4698	1
4699	1
4700	1
4701	1
4702	1
4703	1
4704	1
4705	1
4706	1
4707	1
4708	1
4709	0
4710	1
4711	1
4712	0
4713	1
4714	1
4715	1
4716	1
4717	0
4718	1
4719	0
4720	1
4721	1
4722	0
4723	1
4724	0
4725	1
4726	0
4727	0
4728	0
4729	1
4730	1
4731	1
4732	0
4733	0
4734	0
4735	0
4736	1
4737	1
4738	0
4739	1
4740	1
4741	1
4742	0
4743	0
4744	1
4745	0
4746	0
4747	0
4748	0
4749	0
4750	0
4751	0
4752	0
4753	0
4754	0
4755	0
4756	0
4757	0
4758	0
4759	0
4760	0
4761	1
4762	0
4763	0
4764	1
4765	1
4766	1
4767	0
4768	1
4769	0
4770	1
4771	0
4772	0
4773	0
4774	0
4775	0
4776	0
4777	1
4778	1
4779	1
4780	0
4781	0
4782	1
4783	0
4784	1
4785	0
4786	1
4787	1
4788	0
4789	1
4790	0
4791	1
4792	1
4793	1
4794	1
4795	0
4796	1
4797	1
4798	0
4799	1
4800	0
4801	1
4802	1
4803	1
4804	1
4805	1
4806	1
4807	1
4808	1
4809	1
4810	1
4811	0
4812	0
4813	0
4814	0
4815	0
4816	0
4817	0
4818	0
4819	0
4820	0
4821	1
4822	1
4823	1
4824	1
4825	1
4826	1
4827	1
4828	1
4829	0
4830	0
4831	1
4832	1
4833	1
4834	1
4835	1
4836	0
4837	0
4838	0
4839	0
4840	0
4841	0
4842	1
4843	1
4844	1
4845	1
4846	1
4847	1
4848	1
4849	1
4850	1
4851	1
4852	1
4853	0
4854	0
4855	1
4856	1
4857	0
4858	1
4859	1
4860	0
4861	0
4862	1
4863	1
4864	1
4865	0
4866	0
4867	0
4868	1
4869	1
4870	1
4871	0
4872	0
4873	1
4874	1
4875	0
4876	1
4877	1
4878	0
4879	0
4880	0
4881	1
4882	1
4883	1
4884	1
4885	1
4886	1
4887	0
4888	1
4889	1
4890	1
4891	1
4892	1
4893	0
4894	1
4895	1
4896	1
4897	0
4898	0
4899	0
4900	0
4901	1
4902	1
4903	0
4904	1
4905	1
4906	1
4907	1
4908	1
4909	0
4910	0
4911	0
4912	0
4913	0
4914	0
4915	0
4916	0
4917	1
4918	1
4919	1
4920	1
4921	1
4922	0
4923	0
4924	0
4925	0
4926	1
4927	0
4928	1
4929	1
4930	1
4931	1
4932	1
4933	0
4934	1
4935	1
4936	1
4937	1
4938	1
4939	0
4940	0
4941	0
4942	0
4943	0
4944	0
4945	0
4946	0
4947	1
4948	1
4949	1
4950	1
4951	1
4952	1
4953	1
4954	1
4955	1
4956	1
4957	0
4958	0
4959	0
4960	0
4961	0
4962	1
4963	1
4964	0
4965	1
4966	1
4967	1
4968	1
4969	1
4970	1
4971	1
4972	1
4973	1
4974	0
4975	0
4976	1
4977	1
4978	1
4979	0
4980	0
